country_name,country_iso2,week,category,weekly_rank,show_title,season_title,cumulative_weeks_in_top_10
India,IN,2022-05-15,Films,6,Radhe Shyam (Hindi),,2
India,IN,2022-05-15,Films,7,Jumanji: The Next Level,,1
India,IN,2022-05-15,Films,8,The Takedown,,1
India,IN,2022-05-15,Films,9,Dasvi,,6
India,IN,2022-05-15,Films,10,Senior Year,,1
India,IN,2022-05-15,TV,1,Mai: A Mother's Rage,Mai: A Mother's Rage: Season 1,5
India,IN,2022-05-15,TV,2,The Sound of Magic,The Sound of Magic: Season 1,2
India,IN,2022-05-15,TV,3,The Lincoln Lawyer,The Lincoln Lawyer: Season 1,1
India,IN,2022-05-15,TV,4,Business Proposal,Business Proposal: Season 1,10
India,IN,2022-05-15,TV,5,All of Us Are Dead,All of Us Are Dead: Season 1,16
India,IN,2022-05-15,TV,6,Bridgerton,Bridgerton: Season 2,8
India,IN,2022-05-15,TV,7,Ozark,Ozark: Season 4,5
India,IN,2022-05-15,TV,8,Friends,Friends: Season 1,8
India,IN,2022-05-15,TV,9,Friends,Friends: Season 5,8
India,IN,2022-05-15,TV,10,Friends,Friends: Season 6,5
India,IN,2022-05-08,Films,1,Gangubai Kathiawadi,,2
India,IN,2022-05-08,Films,2,Radhe Shyam (Hindi),,1
India,IN,2022-05-08,Films,3,Thar,,1
India,IN,2022-05-08,Films,4,365 Days: This Day,,2
India,IN,2022-05-08,Films,5,Mishan Impossible,,2
India,IN,2022-05-08,Films,6,Dasvi,,5
India,IN,2022-05-08,Films,7,Man of Tai Chi,,1
India,IN,2022-05-08,Films,8,'83,,7
India,IN,2022-05-08,Films,9,Badhaai Do,,9
India,IN,2022-05-08,Films,10,After the Sunset,,1
India,IN,2022-05-08,TV,1,Mai: A Mother's Rage,Mai: A Mother's Rage: Season 1,4
India,IN,2022-05-08,TV,2,Ozark,Ozark: Season 4,4
India,IN,2022-05-08,TV,3,Bridgerton,Bridgerton: Season 2,7
India,IN,2022-05-08,TV,4,Business Proposal,Business Proposal: Season 1,9
